"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	180	118	6	6	0	5
"dominula"	180	119	6	6	0	4
"dominula"	180	120	6	6	0	4
"dominula"	180	121	4	4	0	3
"dominula"	180	122	4	4	0	4
"dominula"	180	123	7	7	1	4
"dominula"	180	124	6	6	0	6
"dominula"	180	125	6	6	0	6
"dominula"	180	126	7	7	1	4
"dominula"	180	127	5	5	0	4
"dominula"	180	128	4	4	0	2
"dominula"	180	129	5	5	0	4
"dominula"	180	130	7	7	0	6
"dominula"	180	131	7	7	0	6
"dominula"	180	132	4	4	0	4
"dominula"	180	133	8	8	0	5
"dominula"	180	134	4	4	0	4
"dominula"	180	135	8	8	0	6
"dominula"	180	136	5	5	0	5
"dominula"	180	137	4	4	0	4
"dominula"	180	138	4	4	0	4
"dominula"	180	139	7	7	0	6
"dominula"	180	140	5	5	0	4
"dominula"	180	141	4	4	0	4
"dominula"	180	142	6	6	0	4
"dominula"	180	143	3	3	0	3
"dominula"	180	144	4	4	0	4
"dominula"	180	145	3	3	0	1
"dominula"	180	146	7	7	0	7
"dominula"	180	147	4	4	0	4
"dominula"	180	148	8	8	0	6
"dominula"	180	149	6	6	0	4
"dominula"	180	150	7	7	0	5
"dominula"	180	151	5	5	0	5
"dominula"	180	152	7	7	0	6
"dominula"	180	153	5	5	0	3
"dominula"	180	154	6	6	0	6
"dominula"	180	155	5	5	0	5
"dominula"	180	156	6	6	0	5
"dominula"	180	157	7	7	0	5
"dominula"	180	158	4	4	0	3
"dominula"	180	159	6	6	0	5
"dominula"	180	160	7	7	0	5
"dominula"	180	161	5	5	0	5
"dominula"	180	162	5	5	0	5
"dominula"	180	163	6	6	0	5
"dominula"	180	164	6	6	0	6
"dominula"	180	165	5	5	0	3
"dominula"	180	166	5	5	0	5
"dominula"	180	167	6	6	0	4
"dominula"	180	168	7	7	0	6
"dominula"	180	169	5	5	0	5
"dominula"	180	170	5	5	0	4
"dominula"	180	171	5	5	0	5
"dominula"	180	172	6	6	0	3
"dominula"	180	173	5	5	0	4
"dominula"	180	174	5	5	0	4
"dominula"	180	175	4	4	0	4
"dominula"	180	176	6	6	0	5
"dominula"	180	177	6	6	0	5
"dominula"	180	178	4	4	0	4
"dominula"	180	179	4	4	0	3
"dominula"	180	180	6	6	0	4
"dominula"	190	1	6	6	0	0
"dominula"	190	2	6	6	0	0
"dominula"	190	3	7	7	0	2
"dominula"	190	4	7	7	0	1
"dominula"	190	5	7	7	0	2
"dominula"	190	6	7	7	1	0
"dominula"	190	7	6	6	0	3
"dominula"	190	8	4	4	0	2
"dominula"	190	9	7	7	0	4
"dominula"	190	10	6	6	0	3
"dominula"	190	11	7	7	0	5
"dominula"	190	12	5	5	1	2
"dominula"	190	13	4	4	0	3
"dominula"	190	14	5	5	0	3
"dominula"	190	15	5	5	0	3
"dominula"	190	16	7	7	0	3
"dominula"	190	17	5	5	0	2
"dominula"	190	18	6	6	0	5
"dominula"	190	19	3	3	0	2
"dominula"	190	20	4	4	0	2
"dominula"	190	21	6	6	0	3
"dominula"	190	22	6	6	0	4
"dominula"	190	23	5	5	0	3
"dominula"	190	24	5	5	0	3
"dominula"	190	25	6	6	1	4
"dominula"	190	26	7	7	0	3
"dominula"	190	27	5	5	0	5
"dominula"	190	28	6	6	0	4
"dominula"	190	29	5	5	0	3
"dominula"	190	30	6	6	0	4
"dominula"	190	31	5	5	1	3
"dominula"	190	32	7	7	0	3
"dominula"	190	33	6	6	0	4
"dominula"	190	34	6	6	0	4
"dominula"	190	35	4	4	0	3
"dominula"	190	36	5	5	1	3
"dominula"	190	37	5	5	0	5
"dominula"	190	38	6	6	0	2
"dominula"	190	39	8	8	0	5
"dominula"	190	40	7	7	0	3
"dominula"	190	41	6	6	0	4
"dominula"	190	42	5	5	0	5
"dominula"	190	43	7	7	0	4
"dominula"	190	44	6	6	0	5
"dominula"	190	45	5	5	0	4
"dominula"	190	46	5	5	0	4
"dominula"	190	47	7	7	0	5
"dominula"	190	48	6	6	0	5
"dominula"	190	49	6	6	1	3
"dominula"	190	50	4	4	0	3
"dominula"	190	51	5	5	0	2
"dominula"	190	52	4	4	0	4
"dominula"	190	53	5	5	0	4
"dominula"	190	54	7	7	0	5
"dominula"	190	55	5	5	0	3
"dominula"	190	56	5	5	0	5
"dominula"	190	57	6	6	0	3
"dominula"	190	58	5	5	0	4
"dominula"	190	59	4	4	0	3
"dominula"	190	60	6	6	0	3
"dominula"	190	61	7	7	0	2
"dominula"	190	62	5	5	0	4
"dominula"	190	63	7	7	0	3
"dominula"	190	64	5	5	0	4
"dominula"	190	65	5	5	0	4
"dominula"	190	66	5	5	0	5
"dominula"	190	67	5	5	0	4
"dominula"	190	68	5	5	1	3
"dominula"	190	69	6	6	0	3
"dominula"	190	70	5	5	1	3
"dominula"	190	71	4	4	0	4
"dominula"	190	72	4	4	0	2
"dominula"	190	73	7	7	0	6
"dominula"	190	74	4	4	0	3
"dominula"	190	75	6	6	0	4
"dominula"	190	76	6	6	0	4
"dominula"	190	77	6	6	0	6
"dominula"	190	78	3	3	0	3
"dominula"	190	79	4	4	0	4
"dominula"	190	80	5	5	0	4
"dominula"	190	81	7	7	0	5
"dominula"	190	82	6	6	1	3
"dominula"	190	83	4	4	0	2
"dominula"	190	84	5	5	0	5
"dominula"	190	85	5	5	0	4
"dominula"	190	86	4	4	0	4
"dominula"	190	87	7	7	0	3
"dominula"	190	88	6	6	0	4
"dominula"	190	89	5	5	0	3
"dominula"	190	90	4	4	0	2
"dominula"	190	91	7	7	0	6
"dominula"	190	92	3	3	0	3
"dominula"	190	93	4	4	0	3
"dominula"	190	94	6	6	0	6
"dominula"	190	95	7	7	1	5
"dominula"	190	96	3	3	0	3
"dominula"	190	97	7	7	0	5
"dominula"	190	98	4	4	0	3
"dominula"	190	99	5	5	0	4
"dominula"	190	100	6	6	0	4
"dominula"	190	101	5	5	0	5
"dominula"	190	102	3	3	0	2
"dominula"	190	103	4	4	0	4
"dominula"	190	104	5	5	0	4
"dominula"	190	105	5	5	0	4
"dominula"	190	106	5	5	1	3
"dominula"	190	107	4	4	0	3
"dominula"	190	108	7	7	1	5
"dominula"	190	109	6	6	0	6
"dominula"	190	110	6	6	0	4
"dominula"	190	111	4	4	1	3
"dominula"	190	112	4	4	0	3
"dominula"	190	113	6	6	0	4
"dominula"	190	114	8	8	0	5
"dominula"	190	115	7	7	0	5
"dominula"	190	116	7	7	0	5
"dominula"	190	117	5	5	0	4
"dominula"	190	118	8	8	0	5
"dominula"	190	119	4	4	0	3
"dominula"	190	120	6	6	0	6
"dominula"	190	121	3	3	0	3
"dominula"	190	122	5	5	0	4
"dominula"	190	123	3	3	0	3
"dominula"	190	124	5	5	0	3
"dominula"	190	125	6	6	1	5
"dominula"	190	126	6	6	0	6
"dominula"	190	127	5	5	0	5
"dominula"	190	128	6	6	0	4
"dominula"	190	129	5	5	0	4
"dominula"	190	130	4	4	0	3
"dominula"	190	131	6	6	0	4
"dominula"	190	132	6	6	0	5
"dominula"	190	133	5	5	0	5
"dominula"	190	134	5	5	0	5
"dominula"	190	135	5	5	0	4
"dominula"	190	136	7	7	0	6
"dominula"	190	137	6	6	0	4
"dominula"	190	138	5	5	0	4
"dominula"	190	139	7	7	1	5
"dominula"	190	140	5	5	0	5
"dominula"	190	141	7	7	0	5
"dominula"	190	142	5	5	0	3
"dominula"	190	143	5	5	1	3
"dominula"	190	144	5	5	1	3
"dominula"	190	145	5	5	0	4
"dominula"	190	146	4	4	0	4
"dominula"	190	147	5	5	0	5
"dominula"	190	148	6	6	0	4
"dominula"	190	149	5	5	0	5
"dominula"	190	150	6	6	0	5
"dominula"	190	151	5	5	0	3
"dominula"	190	152	7	7	0	5
"dominula"	190	153	5	5	0	5
"dominula"	190	154	5	5	0	4
"dominula"	190	155	6	6	0	5
"dominula"	190	156	6	6	0	5
"dominula"	190	157	5	5	0	5
"dominula"	190	158	7	7	0	5
"dominula"	190	159	5	5	0	4
"dominula"	190	160	5	5	0	5
"dominula"	190	161	6	6	0	5
"dominula"	190	162	6	6	0	4
"dominula"	190	163	8	8	0	7
"dominula"	190	164	5	5	0	4
"dominula"	190	165	5	5	0	5
"dominula"	190	166	6	6	0	4
"dominula"	190	167	7	7	0	6
"dominula"	190	168	4	4	0	3
"dominula"	190	169	5	5	0	5
"dominula"	190	170	4	4	0	3
"dominula"	190	171	5	5	0	4
"dominula"	190	172	6	6	0	4
"dominula"	190	173	4	4	0	3
"dominula"	190	174	8	8	0	6
"dominula"	190	175	5	5	0	5
"dominula"	190	176	5	5	0	3
"dominula"	190	177	7	7	0	2
"dominula"	190	178	6	6	0	6
"dominula"	190	179	4	4	0	3
"dominula"	190	180	5	5	0	5
"dominula"	190	181	5	5	0	5
"dominula"	190	182	4	4	0	3
"dominula"	190	183	7	7	0	5
"dominula"	190	184	7	7	0	4
"dominula"	190	185	6	6	0	6
"dominula"	190	186	5	5	0	4
"dominula"	190	187	6	6	0	5
"dominula"	190	188	4	4	0	4
"dominula"	190	189	6	6	0	6
"dominula"	190	190	6	6	0	4
"dominula"	200	1	6	6	0	0
"dominula"	200	2	7	7	0	1
"dominula"	200	3	5	5	0	0
"dominula"	200	4	5	5	0	0
"dominula"	200	5	6	6	0	2
"dominula"	200	6	6	6	0	1
"dominula"	200	7	5	5	0	3
"dominula"	200	8	5	5	0	1
"dominula"	200	9	6	6	0	2
"dominula"	200	10	5	5	1	3
"dominula"	200	11	5	5	0	4
"dominula"	200	12	6	6	0	3
"dominula"	200	13	6	6	0	4
"dominula"	200	14	5	5	0	3
"dominula"	200	15	4	4	0	3
"dominula"	200	16	7	7	0	4
"dominula"	200	17	7	7	0	3
"dominula"	200	18	6	6	0	3
"dominula"	200	19	5	5	1	1
"dominula"	200	20	5	5	0	3
"dominula"	200	21	5	5	0	2
"dominula"	200	22	6	6	0	3
"dominula"	200	23	5	5	0	5
"dominula"	200	24	4	4	0	3
"dominula"	200	25	5	5	0	2
"dominula"	200	26	5	5	0	2
"dominula"	200	27	7	7	0	3
"dominula"	200	28	5	5	0	4
"dominula"	200	29	5	5	0	4
"dominula"	200	30	5	5	0	4
"dominula"	200	31	7	7	0	5
"dominula"	200	32	5	5	0	3
"dominula"	200	33	6	6	0	4
"dominula"	200	34	7	7	0	4
"dominula"	200	35	7	7	0	5
"dominula"	200	36	7	7	1	4
"dominula"	200	37	5	5	0	4
"dominula"	200	38	7	7	0	4
"dominula"	200	39	7	7	0	4
"dominula"	200	40	8	8	0	1
"dominula"	200	41	6	6	1	2
"dominula"	200	42	7	7	0	4
"dominula"	200	43	6	6	0	5
"dominula"	200	44	4	4	0	2
"dominula"	200	45	8	8	0	4
"dominula"	200	46	5	5	0	3
"dominula"	200	47	6	6	0	5
"dominula"	200	48	6	6	0	4
"dominula"	200	49	6	6	2	4
"dominula"	200	50	7	7	0	3
"dominula"	200	51	7	7	0	2
"dominula"	200	52	4	4	0	3
"dominula"	200	53	5	5	0	3
"dominula"	200	54	5	5	0	3
"dominula"	200	55	7	7	0	2
"dominula"	200	56	4	4	0	2
"dominula"	200	57	6	6	0	2
"dominula"	200	58	4	4	0	3
"dominula"	200	59	5	5	0	4
"dominula"	200	60	7	7	0	4
"dominula"	200	61	3	3	0	3
"dominula"	200	62	8	8	0	5
"dominula"	200	63	5	5	0	5
"dominula"	200	64	6	6	0	6
"dominula"	200	65	5	5	0	5
"dominula"	200	66	5	5	0	5
"dominula"	200	67	6	6	1	4
"dominula"	200	68	7	7	0	4
"dominula"	200	69	8	8	0	4
"dominula"	200	70	6	6	0	5
"dominula"	200	71	4	4	0	4
"dominula"	200	72	4	4	0	4
"dominula"	200	73	2	2	0	2
"dominula"	200	74	6	6	0	4
"dominula"	200	75	6	6	0	6
"dominula"	200	76	7	7	0	5
"dominula"	200	77	6	6	0	5
"dominula"	200	78	6	6	0	4
"dominula"	200	79	3	3	0	2
"dominula"	200	80	6	6	0	3
"dominula"	200	81	6	6	0	4
"dominula"	200	82	6	6	0	4
"dominula"	200	83	5	5	0	5
"dominula"	200	84	6	6	0	5
"dominula"	200	85	7	7	0	6
"dominula"	200	86	5	5	0	4
"dominula"	200	87	7	7	0	6
"dominula"	200	88	3	3	0	2
"dominula"	200	89	6	6	0	5
"dominula"	200	90	5	5	0	4
"dominula"	200	91	4	4	0	4
"dominula"	200	92	5	5	0	5
"dominula"	200	93	5	5	0	3
"dominula"	200	94	7	7	0	4
"dominula"	200	95	6	6	0	6
"dominula"	200	96	6	6	0	4
"dominula"	200	97	7	7	0	5
"dominula"	200	98	3	3	0	3
"dominula"	200	99	5	5	0	4
"dominula"	200	100	5	5	0	3
"dominula"	200	101	4	4	0	3
"dominula"	200	102	5	5	1	4
"dominula"	200	103	5	5	0	5
"dominula"	200	104	6	6	0	4
"dominula"	200	105	7	7	0	5
"dominula"	200	106	5	5	0	5
"dominula"	200	107	6	6	0	6
"dominula"	200	108	5	5	0	4
"dominula"	200	109	5	5	0	4
"dominula"	200	110	6	6	0	5
"dominula"	200	111	5	5	0	5
"dominula"	200	112	5	5	0	3
"dominula"	200	113	6	6	0	3
"dominula"	200	114	6	6	0	5
"dominula"	200	115	5	5	0	5
"dominula"	200	116	3	3	0	3
"dominula"	200	117	5	5	0	5
"dominula"	200	118	4	4	0	4
"dominula"	200	119	7	7	0	5
"dominula"	200	120	6	6	0	5
"dominula"	200	121	5	5	0	2
"dominula"	200	122	6	6	0	6
"dominula"	200	123	5	5	0	4
"dominula"	200	124	5	5	0	5
"dominula"	200	125	1	1	0	1
"dominula"	200	126	4	4	1	2
"dominula"	200	127	6	6	1	4
"dominula"	200	128	6	6	0	3
"dominula"	200	129	5	5	0	5
"dominula"	200	130	7	7	0	6
"dominula"	200	131	8	8	0	5
"dominula"	200	132	5	5	0	5
"dominula"	200	133	7	7	0	6
"dominula"	200	134	6	6	0	5
"dominula"	200	135	8	8	0	7
"dominula"	200	136	5	5	0	4
"dominula"	200	137	7	7	0	4
"dominula"	200	138	5	5	0	3
"dominula"	200	139	5	5	0	4
"dominula"	200	140	6	6	0	5
"dominula"	200	141	6	6	0	6
"dominula"	200	142	6	6	0	5
"dominula"	200	143	5	5	0	5
"dominula"	200	144	6	6	0	6
"dominula"	200	145	5	5	0	4
"dominula"	200	146	5	5	0	4
"dominula"	200	147	7	7	0	6
"dominula"	200	148	5	5	0	4
"dominula"	200	149	6	6	0	4
"dominula"	200	150	5	5	0	5
"dominula"	200	151	4	4	0	4
"dominula"	200	152	6	6	0	4
"dominula"	200	153	7	7	0	5
"dominula"	200	154	5	5	0	4
"dominula"	200	155	5	5	0	4
"dominula"	200	156	7	7	0	7
"dominula"	200	157	5	5	0	4
"dominula"	200	158	4	4	0	4
"dominula"	200	159	6	6	0	5
"dominula"	200	160	4	4	0	4
"dominula"	200	161	6	6	0	5
"dominula"	200	162	5	5	0	3
"dominula"	200	163	7	7	0	7
"dominula"	200	164	7	7	0	5
"dominula"	200	165	6	6	0	5
"dominula"	200	166	5	5	0	5
"dominula"	200	167	8	8	0	6
"dominula"	200	168	6	6	0	6
"dominula"	200	169	8	8	0	5
"dominula"	200	170	5	5	0	5
"dominula"	200	171	3	3	0	3
"dominula"	200	172	6	6	0	5
"dominula"	200	173	7	7	0	4
"dominula"	200	174	6	6	1	4
"dominula"	200	175	4	4	0	4
"dominula"	200	176	4	4	0	4
"dominula"	200	177	5	5	0	4
"dominula"	200	178	4	4	0	4
"dominula"	200	179	7	7	0	7
"dominula"	200	180	5	5	0	5
"dominula"	200	181	5	5	0	3
"dominula"	200	182	7	7	0	5
"dominula"	200	183	4	4	0	3
"dominula"	200	184	5	5	0	4
"dominula"	200	185	3	3	0	3
"dominula"	200	186	5	5	1	4
"dominula"	200	187	4	4	0	3
"dominula"	200	188	5	5	0	3
"dominula"	200	189	5	5	0	4
"dominula"	200	190	7	7	0	6
"dominula"	200	191	7	7	0	6
"dominula"	200	192	5	5	0	5
"dominula"	200	193	6	6	0	5
"dominula"	200	194	7	7	0	6
"dominula"	200	195	7	7	0	6
"dominula"	200	196	4	4	0	3
"dominula"	200	197	5	5	0	5
"dominula"	200	198	6	6	0	6
"dominula"	200	199	5	5	0	5
"dominula"	200	200	4	4	0	4
