"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	180	115	3	3	0	3
"dominula"	180	116	2	2	0	2
"dominula"	180	117	2	2	0	2
"dominula"	180	118	2	2	0	0
"dominula"	180	119	1	1	0	0
"dominula"	180	120	2	2	0	2
"dominula"	180	121	2	2	0	1
"dominula"	180	122	3	3	0	3
"dominula"	180	123	2	2	0	1
"dominula"	180	124	2	2	0	2
"dominula"	180	125	1	1	0	1
"dominula"	180	126	4	4	0	3
"dominula"	180	127	2	2	1	1
"dominula"	180	128	1	1	0	1
"dominula"	180	129	2	2	0	2
"dominula"	180	130	1	1	0	1
"dominula"	180	131	1	1	0	1
"dominula"	180	132	3	3	1	2
"dominula"	180	133	3	3	0	2
"dominula"	180	134	3	3	0	3
"dominula"	180	135	2	2	0	2
"dominula"	180	136	1	1	0	1
"dominula"	180	137	2	2	0	2
"dominula"	180	138	3	3	0	3
"dominula"	180	139	2	2	0	2
"dominula"	180	140	2	2	0	2
"dominula"	180	141	1	1	0	1
"dominula"	180	142	2	2	0	2
"dominula"	180	143	2	2	0	2
"dominula"	180	144	2	2	0	1
"dominula"	180	145	2	2	0	1
"dominula"	180	146	2	2	0	2
"dominula"	180	147	4	4	0	3
"dominula"	180	148	2	2	0	2
"dominula"	180	149	2	2	0	1
"dominula"	180	150	2	2	0	2
"dominula"	180	151	2	2	0	1
"dominula"	180	152	2	2	0	1
"dominula"	180	153	4	4	0	3
"dominula"	180	154	2	2	1	1
"dominula"	180	155	2	2	0	2
"dominula"	180	156	3	3	0	3
"dominula"	180	157	2	2	0	2
"dominula"	180	158	3	3	0	2
"dominula"	180	159	3	3	0	2
"dominula"	180	160	2	2	0	2
"dominula"	180	161	3	3	0	3
"dominula"	180	162	2	2	0	2
"dominula"	180	163	4	4	0	4
"dominula"	180	164	2	2	0	2
"dominula"	180	165	3	3	0	2
"dominula"	180	166	3	3	0	3
"dominula"	180	167	3	3	0	1
"dominula"	180	168	1	1	0	1
"dominula"	180	169	1	1	0	1
"dominula"	180	170	1	1	0	1
"dominula"	180	171	0	0	0	0
"dominula"	180	172	1	1	0	0
"dominula"	180	173	2	2	0	1
"dominula"	180	174	3	3	1	2
"dominula"	180	175	2	2	0	2
"dominula"	180	176	4	4	0	4
"dominula"	180	177	3	3	0	3
"dominula"	180	178	2	2	0	2
"dominula"	180	179	3	3	0	3
"dominula"	180	180	2	2	0	2
"dominula"	190	1	3	3	0	0
"dominula"	190	2	2	2	0	0
"dominula"	190	3	3	3	0	0
"dominula"	190	4	3	3	0	0
"dominula"	190	5	2	2	0	0
"dominula"	190	6	3	3	0	0
"dominula"	190	7	3	3	0	0
"dominula"	190	8	2	2	0	0
"dominula"	190	9	2	2	0	0
"dominula"	190	10	1	1	0	0
"dominula"	190	11	3	3	0	0
"dominula"	190	12	3	3	0	1
"dominula"	190	13	2	2	0	0
"dominula"	190	14	2	2	0	1
"dominula"	190	15	1	1	0	1
"dominula"	190	16	1	1	0	1
"dominula"	190	17	1	1	0	1
"dominula"	190	18	3	3	0	2
"dominula"	190	19	1	1	1	0
"dominula"	190	20	2	2	0	1
"dominula"	190	21	2	2	0	1
"dominula"	190	22	2	2	0	0
"dominula"	190	23	3	3	0	1
"dominula"	190	24	3	3	0	3
"dominula"	190	25	3	3	0	2
"dominula"	190	26	1	1	0	0
"dominula"	190	27	1	1	0	1
"dominula"	190	28	1	1	0	1
"dominula"	190	29	3	3	0	2
"dominula"	190	30	2	2	0	2
"dominula"	190	31	2	2	0	2
"dominula"	190	32	2	2	0	1
"dominula"	190	33	3	3	1	0
"dominula"	190	34	2	2	0	1
"dominula"	190	35	2	2	0	1
"dominula"	190	36	1	1	0	1
"dominula"	190	37	2	2	0	2
"dominula"	190	38	2	2	0	1
"dominula"	190	39	2	2	0	2
"dominula"	190	40	4	4	0	2
"dominula"	190	41	3	3	0	2
"dominula"	190	42	2	2	0	2
"dominula"	190	43	2	2	0	1
"dominula"	190	44	2	2	0	1
"dominula"	190	45	3	3	0	2
"dominula"	190	46	2	2	0	2
"dominula"	190	47	3	3	0	2
"dominula"	190	48	1	1	0	1
"dominula"	190	49	1	1	0	0
"dominula"	190	50	2	2	0	1
"dominula"	190	51	3	3	0	2
"dominula"	190	52	2	2	0	2
"dominula"	190	53	1	1	0	0
"dominula"	190	54	2	2	0	0
"dominula"	190	55	1	1	0	1
"dominula"	190	56	3	3	0	2
"dominula"	190	57	4	4	0	1
"dominula"	190	58	3	3	0	3
"dominula"	190	59	3	3	0	1
"dominula"	190	60	1	1	0	1
"dominula"	190	61	2	2	0	2
"dominula"	190	62	3	3	0	1
"dominula"	190	63	2	2	0	0
"dominula"	190	64	2	2	0	2
"dominula"	190	65	4	4	0	3
"dominula"	190	66	2	2	0	2
"dominula"	190	67	3	3	0	3
"dominula"	190	68	1	1	0	1
"dominula"	190	69	4	4	0	1
"dominula"	190	70	3	3	0	3
"dominula"	190	71	1	1	0	0
"dominula"	190	72	2	2	1	1
"dominula"	190	73	2	2	0	1
"dominula"	190	74	3	3	0	3
"dominula"	190	75	2	2	0	1
"dominula"	190	76	2	2	0	1
"dominula"	190	77	2	2	0	2
"dominula"	190	78	3	3	0	2
"dominula"	190	79	1	1	0	1
"dominula"	190	80	1	1	0	1
"dominula"	190	81	2	2	0	1
"dominula"	190	82	2	2	0	2
"dominula"	190	83	2	2	0	1
"dominula"	190	84	3	3	0	3
"dominula"	190	85	3	3	0	3
"dominula"	190	86	1	1	0	1
"dominula"	190	87	3	3	0	2
"dominula"	190	88	1	1	0	1
"dominula"	190	89	1	1	0	1
"dominula"	190	90	3	3	0	3
"dominula"	190	91	3	3	0	1
"dominula"	190	92	2	2	0	2
"dominula"	190	93	3	3	0	2
"dominula"	190	94	4	4	0	3
"dominula"	190	95	0	0	0	0
"dominula"	190	96	2	2	0	2
"dominula"	190	97	2	2	0	1
"dominula"	190	98	3	3	0	0
"dominula"	190	99	1	1	0	0
"dominula"	190	100	2	2	0	2
"dominula"	190	101	2	2	1	1
"dominula"	190	102	2	2	0	2
"dominula"	190	103	3	3	0	3
"dominula"	190	104	3	3	0	3
"dominula"	190	105	2	2	0	1
"dominula"	190	106	2	2	0	2
"dominula"	190	107	1	1	0	1
"dominula"	190	108	2	2	0	2
"dominula"	190	109	2	2	0	2
"dominula"	190	110	3	3	0	3
"dominula"	190	111	3	3	0	3
"dominula"	190	112	1	1	0	0
"dominula"	190	113	2	2	0	2
"dominula"	190	114	1	1	0	1
"dominula"	190	115	3	3	0	2
"dominula"	190	116	2	2	0	2
"dominula"	190	117	3	3	0	3
"dominula"	190	118	3	3	0	2
"dominula"	190	119	1	1	0	0
"dominula"	190	120	1	1	0	1
"dominula"	190	121	3	3	0	3
"dominula"	190	122	2	2	0	1
"dominula"	190	123	3	3	0	3
"dominula"	190	124	3	3	0	2
"dominula"	190	125	1	1	0	1
"dominula"	190	126	2	2	0	2
"dominula"	190	127	2	2	0	2
"dominula"	190	128	3	3	0	3
"dominula"	190	129	2	2	0	2
"dominula"	190	130	2	2	0	2
"dominula"	190	131	3	3	0	2
"dominula"	190	132	2	2	0	2
"dominula"	190	133	3	3	0	2
"dominula"	190	134	2	2	0	2
"dominula"	190	135	1	1	0	1
"dominula"	190	136	2	2	0	2
"dominula"	190	137	3	3	0	3
"dominula"	190	138	3	3	0	3
"dominula"	190	139	2	2	0	1
"dominula"	190	140	1	1	0	1
"dominula"	190	141	1	1	0	1
"dominula"	190	142	4	4	0	4
"dominula"	190	143	2	2	0	2
"dominula"	190	144	1	1	0	1
"dominula"	190	145	1	1	0	1
"dominula"	190	146	2	2	0	1
"dominula"	190	147	3	3	0	1
"dominula"	190	148	1	1	0	1
"dominula"	190	149	2	2	0	1
"dominula"	190	150	2	2	0	2
"dominula"	190	151	1	1	0	1
"dominula"	190	152	0	0	0	0
"dominula"	190	153	2	2	0	2
"dominula"	190	154	3	3	1	1
"dominula"	190	155	3	3	0	3
"dominula"	190	156	2	2	0	2
"dominula"	190	157	1	1	0	0
"dominula"	190	158	1	1	0	0
"dominula"	190	159	3	3	0	2
"dominula"	190	160	2	2	0	2
"dominula"	190	161	3	3	0	3
"dominula"	190	162	4	4	0	4
"dominula"	190	163	1	1	0	0
"dominula"	190	164	1	1	0	1
"dominula"	190	165	2	2	0	1
"dominula"	190	166	2	2	0	2
"dominula"	190	167	3	3	0	3
"dominula"	190	168	4	4	0	3
"dominula"	190	169	3	3	0	2
"dominula"	190	170	2	2	0	2
"dominula"	190	171	2	2	0	2
"dominula"	190	172	2	2	0	2
"dominula"	190	173	2	2	0	1
"dominula"	190	174	1	1	0	1
"dominula"	190	175	2	2	0	2
"dominula"	190	176	3	3	0	3
"dominula"	190	177	2	2	0	1
"dominula"	190	178	1	1	0	0
"dominula"	190	179	3	3	0	3
"dominula"	190	180	3	3	1	2
"dominula"	190	181	2	2	0	2
"dominula"	190	182	3	3	1	1
"dominula"	190	183	2	2	0	1
"dominula"	190	184	1	1	0	1
"dominula"	190	185	1	1	0	1
"dominula"	190	186	1	1	0	1
"dominula"	190	187	2	2	0	2
"dominula"	190	188	3	3	0	3
"dominula"	190	189	4	4	0	4
"dominula"	190	190	4	4	0	4
"dominula"	200	1	3	3	0	0
"dominula"	200	2	2	2	0	0
"dominula"	200	3	1	1	0	1
"dominula"	200	4	3	3	0	0
"dominula"	200	5	2	2	1	0
"dominula"	200	6	1	1	0	0
"dominula"	200	7	2	2	0	0
"dominula"	200	8	3	3	1	1
"dominula"	200	9	2	2	0	0
"dominula"	200	10	3	3	0	1
"dominula"	200	11	1	1	0	1
"dominula"	200	12	2	2	0	1
"dominula"	200	13	3	3	0	0
"dominula"	200	14	3	3	0	1
"dominula"	200	15	3	3	0	1
"dominula"	200	16	2	2	0	2
"dominula"	200	17	3	3	0	0
"dominula"	200	18	2	2	0	2
"dominula"	200	19	3	3	0	2
"dominula"	200	20	2	2	0	0
"dominula"	200	21	1	1	0	1
"dominula"	200	22	2	2	0	1
"dominula"	200	23	2	2	0	2
"dominula"	200	24	2	2	0	1
"dominula"	200	25	3	3	0	2
"dominula"	200	26	2	2	1	1
"dominula"	200	27	2	2	0	1
"dominula"	200	28	2	2	0	1
"dominula"	200	29	2	2	0	1
"dominula"	200	30	3	3	0	0
"dominula"	200	31	3	3	0	1
"dominula"	200	32	3	3	0	2
"dominula"	200	33	1	1	0	1
"dominula"	200	34	2	2	0	1
"dominula"	200	35	2	2	0	2
"dominula"	200	36	1	1	0	0
"dominula"	200	37	1	1	0	1
"dominula"	200	38	1	1	0	1
"dominula"	200	39	3	3	0	3
"dominula"	200	40	2	2	0	1
"dominula"	200	41	3	3	0	1
"dominula"	200	42	2	2	0	2
"dominula"	200	43	1	1	0	1
"dominula"	200	44	1	1	0	1
"dominula"	200	45	3	3	0	2
"dominula"	200	46	1	1	0	1
"dominula"	200	47	2	2	0	1
"dominula"	200	48	2	2	0	1
"dominula"	200	49	2	2	0	2
"dominula"	200	50	2	2	0	2
"dominula"	200	51	2	2	0	1
"dominula"	200	52	2	2	0	2
"dominula"	200	53	2	2	0	2
"dominula"	200	54	2	2	0	1
"dominula"	200	55	1	1	0	1
"dominula"	200	56	3	3	0	3
"dominula"	200	57	1	1	0	1
"dominula"	200	58	1	1	0	0
"dominula"	200	59	1	1	0	1
"dominula"	200	60	3	3	0	2
"dominula"	200	61	3	3	0	3
"dominula"	200	62	2	2	0	2
"dominula"	200	63	2	2	0	2
"dominula"	200	64	3	3	0	2
"dominula"	200	65	2	2	0	1
"dominula"	200	66	1	1	0	1
"dominula"	200	67	1	1	0	1
"dominula"	200	68	3	3	0	1
"dominula"	200	69	3	3	0	2
"dominula"	200	70	1	1	0	1
"dominula"	200	71	2	2	0	1
"dominula"	200	72	4	4	0	2
"dominula"	200	73	3	3	0	2
"dominula"	200	74	2	2	0	2
"dominula"	200	75	3	3	0	3
"dominula"	200	76	2	2	0	2
"dominula"	200	77	4	4	0	3
"dominula"	200	78	3	3	0	2
"dominula"	200	79	2	2	0	2
"dominula"	200	80	3	3	0	2
"dominula"	200	81	2	2	0	1
"dominula"	200	82	4	4	0	2
"dominula"	200	83	2	2	0	2
"dominula"	200	84	2	2	0	2
"dominula"	200	85	3	3	0	2
"dominula"	200	86	3	3	0	2
"dominula"	200	87	2	2	0	1
"dominula"	200	88	0	0	0	0
"dominula"	200	89	3	3	0	2
"dominula"	200	90	3	3	0	3
"dominula"	200	91	2	2	0	2
"dominula"	200	92	2	2	0	2
"dominula"	200	93	3	3	0	3
"dominula"	200	94	2	2	0	1
"dominula"	200	95	3	3	0	3
"dominula"	200	96	2	2	0	1
"dominula"	200	97	1	1	0	1
"dominula"	200	98	2	2	0	2
"dominula"	200	99	2	2	0	1
"dominula"	200	100	2	2	0	1
"dominula"	200	101	2	2	0	2
"dominula"	200	102	3	3	0	3
"dominula"	200	103	2	2	0	2
"dominula"	200	104	1	1	0	1
"dominula"	200	105	3	3	0	2
"dominula"	200	106	1	1	0	1
"dominula"	200	107	1	1	0	1
"dominula"	200	108	2	2	0	1
"dominula"	200	109	3	3	0	1
"dominula"	200	110	1	1	0	0
"dominula"	200	111	2	2	0	2
"dominula"	200	112	2	2	0	1
"dominula"	200	113	1	1	0	1
"dominula"	200	114	1	1	0	1
"dominula"	200	115	1	1	0	1
"dominula"	200	116	2	2	0	2
"dominula"	200	117	2	2	0	2
"dominula"	200	118	3	3	0	3
"dominula"	200	119	2	2	0	2
"dominula"	200	120	1	1	0	1
"dominula"	200	121	1	1	0	0
"dominula"	200	122	2	2	0	2
"dominula"	200	123	1	1	0	0
"dominula"	200	124	1	1	0	1
"dominula"	200	125	2	2	0	1
"dominula"	200	126	2	2	0	1
"dominula"	200	127	1	1	0	1
"dominula"	200	128	3	3	0	3
"dominula"	200	129	2	2	0	0
"dominula"	200	130	2	2	0	1
"dominula"	200	131	3	3	0	3
"dominula"	200	132	2	2	0	2
"dominula"	200	133	2	2	0	1
"dominula"	200	134	1	1	0	1
"dominula"	200	135	3	3	0	3
"dominula"	200	136	2	2	0	2
"dominula"	200	137	1	1	0	1
"dominula"	200	138	3	3	0	2
"dominula"	200	139	1	1	0	1
"dominula"	200	140	4	4	0	2
"dominula"	200	141	2	2	0	2
"dominula"	200	142	2	2	0	1
"dominula"	200	143	3	3	0	2
"dominula"	200	144	1	1	0	1
"dominula"	200	145	3	3	0	2
"dominula"	200	146	4	4	0	1
"dominula"	200	147	1	1	0	1
"dominula"	200	148	3	3	0	2
"dominula"	200	149	1	1	0	1
"dominula"	200	150	2	2	0	2
"dominula"	200	151	3	3	0	2
"dominula"	200	152	3	3	0	2
"dominula"	200	153	1	1	0	1
"dominula"	200	154	4	4	0	4
"dominula"	200	155	2	2	0	1
"dominula"	200	156	2	2	0	2
"dominula"	200	157	1	1	0	1
"dominula"	200	158	3	3	0	1
"dominula"	200	159	1	1	0	1
"dominula"	200	160	1	1	0	1
"dominula"	200	161	2	2	0	2
"dominula"	200	162	1	1	0	1
"dominula"	200	163	2	2	0	2
"dominula"	200	164	2	2	0	2
"dominula"	200	165	1	1	0	1
"dominula"	200	166	1	1	0	1
"dominula"	200	167	1	1	0	1
"dominula"	200	168	2	2	0	2
"dominula"	200	169	3	3	0	2
"dominula"	200	170	3	3	0	2
"dominula"	200	171	2	2	0	2
"dominula"	200	172	1	1	0	1
"dominula"	200	173	3	3	1	2
"dominula"	200	174	4	4	0	3
"dominula"	200	175	2	2	0	2
"dominula"	200	176	2	2	0	2
"dominula"	200	177	1	1	0	1
"dominula"	200	178	1	1	0	1
"dominula"	200	179	2	2	0	2
"dominula"	200	180	2	2	0	2
"dominula"	200	181	1	1	0	1
"dominula"	200	182	3	3	0	2
"dominula"	200	183	2	2	0	2
"dominula"	200	184	2	2	0	1
"dominula"	200	185	2	2	0	2
"dominula"	200	186	3	3	1	1
"dominula"	200	187	1	1	0	1
"dominula"	200	188	2	2	0	1
"dominula"	200	189	3	3	0	3
"dominula"	200	190	1	1	0	1
"dominula"	200	191	2	2	0	2
"dominula"	200	192	2	2	0	2
"dominula"	200	193	2	2	0	1
"dominula"	200	194	3	3	0	3
"dominula"	200	195	1	1	0	1
"dominula"	200	196	3	3	0	2
"dominula"	200	197	3	3	0	2
"dominula"	200	198	2	2	0	2
"dominula"	200	199	3	3	0	3
"dominula"	200	200	2	2	0	2
